country,gender,year,match_type,event_name,team,team_outcome,team_score
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Welsh Fire,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Birmingham Phoenix,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Northern Superchargers,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Southern Brave,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Oval Invincibles,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,London Spirit,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Win,3
England and Wales,Male,2022,T20,The Hundred Men's Competition,Manchester Originals,Loss,0
England and Wales,Male,2022,T20,The Hundred Men's Competition,Trent Rockets,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Tie,1
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Tie,1
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Lions,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Knights,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,North West,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Warriors,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Dolphins,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Western Province,Loss,0
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Boland,Win,3
South Africa,Male,2022,T20,CSA T20 Challenge,Titans,Loss,0
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Win,3
India,Male,2022,T20,Indian Premier League,Punjab Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Win,3
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Loss,0
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Win,3
India,Male,2022,T20,Indian Premier League,Kolkata Knight Riders,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Chennai Super Kings,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Delhi Capitals,Loss,0
India,Male,2022,T20,Indian Premier League,Mumbai Indians,Win,3
India,Male,2022,T20,Indian Premier League,Sunrisers Hyderabad,Loss,0
India,Male,2022,T20,Indian Premier League,Punjab Kings,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Munster Reds,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Munster Reds,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Munster Reds,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Munster Reds,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,North-West Warriors,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Leinster Lightning,Win,3
Ireland,Male,2022,ODM,Cricket Ireland Inter-Provincial Limited Over Cup,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Tie,1
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Tie,1
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,North-West Warriors,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Munster Reds,Win,3
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Northern Knights,Loss,0
Ireland,Male,2022,T20,Cricket Ireland Inter-Provincial Twenty20 Trophy,Leinster Lightning,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Win,3
India,Male,2022,T20,Indian Premier League,Lucknow Super Giants,Loss,0
India,Male,2022,T20,Indian Premier League,Royal Challengers Bangalore,Loss,0
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Win,3
India,Male,2022,T20,Indian Premier League,Rajasthan Royals,Loss,0
India,Male,2022,T20,Indian Premier League,Gujarat Titans,Win,3
India,Female,2022,T20,Women's T20 Challenge,Supernovas,Win,3
India,Female,2022,T20,Women's T20 Challenge,Trailblazers,Loss,0
India,Female,2022,T20,Women's T20 Challenge,Supernovas,Loss,0
India,Female,2022,T20,Women's T20 Challenge,Velocity,Win,3
India,Female,2022,T20,Women's T20 Challenge,Trailblazers,Win,3
India,Female,2022,T20,Women's T20 Challenge,Velocity,Loss,0
India,Female,2022,T20,Women's T20 Challenge,Supernovas,Win,3
India,Female,2022,T20,Women's T20 Challenge,Velocity,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,New South Wales,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Tasmania,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Queensland,Win,3
Australia,Male,2022,MDM,Sheffield Shield,South Australia,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Tasmania,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Queensland,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Victoria,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Queensland,Win,3
Australia,Male,2022,MDM,Sheffield Shield,South Australia,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2022,MDM,Sheffield Shield,New South Wales,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Victoria,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,Tasmania,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Victoria,Win,3
Australia,Male,2022,MDM,Sheffield Shield,New South Wales,Loss,0
Australia,Male,2022,MDM,Sheffield Shield,South Australia,Win,3
Australia,Male,2022,MDM,Sheffield Shield,Tasmania,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Victoria,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Queensland,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,South Australia,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Western Australia,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Victoria,Win,3
Australia,Male,2023,MDM,Sheffield Shield,South Australia,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Tasmania,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,New South Wales,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Queensland,Win,3
Australia,Male,2023,MDM,Sheffield Shield,New South Wales,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Victoria,Win,3
Australia,Male,2023,MDM,Sheffield Shield,South Australia,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Queensland,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Tasmania,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Western Australia,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Western Australia,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Victoria,Win,3
Australia,Male,2023,MDM,Sheffield Shield,Victoria,Loss,0
Australia,Male,2023,MDM,Sheffield Shield,Western Australia,Win,3
West Indies,Male,2022,T20,Caribbean Premier League,Jamaica Tallawahs,Win,3
West Indies,Male,2022,T20,Caribbean Premier League,St Kitts and Nevis Patriots,Loss,0
West Indies,Male,2022,T20,Caribbean Premier League,St Lucia Kings,Loss,0
West Indies,Male,2022,T20,Caribbean Premier League,Trinbago Knight Riders,Win,3
West Indies,Male,2022,T20,Caribbean Premier League,St Kitts and Nevis Patriots,Loss,0
West Indies,Male,2022,T20,Caribbean Premier League,Barbados Royals,Win,3
West Indies,Male,2022,T20,Caribbean Premier League,Guyana Amazon Warriors,Loss,0
